Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,1.1252025643277287e-63,3.769148873618341e-36,0.0,1.321394556984321e-48,0.0,6.1358655013531637e-22,6.4493800914183479e-102,6.1358654960310923e-22,1.9153244844205414e-68,5.4380084038084135e-64,0.0,0.0,1.658800860798863e-51,5.3488151164807085e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073718866794e-20,3.0014569926273463e-32,4.5098073719368986e-20,1.2467041775806403e-49,1.8458826253439627e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,1.8000237251317438e-62,1.5086418179935842e-35,0.0,1.0581873437073936e-47,0.0,1.2277061913012537e-21,4.1339828207615282e-100,1.2277061891710385e-21,3.0678478210928862e-67,8.6993944106132042e-63,0.0,0.0,1.3263517933450477e-50,1.7135419343401248e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329082007733e-20,1.1997197788036459e-31,9.0235329084017947e-20,9.9812139157575461e-49,7.3883410157166265e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,2.8740933848217166e-61,6.0365323689545819e-35,0.0,8.4697876369028422e-47,0.0,2.4559454768302833e-21,2.6477923086441299e-98,2.4559454683066481e-21,4.9112209489123579e-66,1.3890300901784766e-61,0.0,0.0,1.0587775394735024e-49,5.486409823114796e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983980526655e-19,4.7873261382675263e-31,1.8050983981331135e-19,7.9880046272602967e-48,2.9562987865815719e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,4.5756965696516004e-60,2.4150060229724511e-34,0.0,6.7775460830195106e-46,0.0,4.9124240606769634e-21,1.6952412322405265e-96,4.9124240265768736e-21,7.8600856733466619e-65,2.2113950829038247e-60,0.0,0.0,8.4288279542443738e-49,1.756143394864966e-76,1.9481972719186654e-14,9.3671056114057896e-16,3.610588612396919e-19,1.9048278377842821e-30,3.6105886127188681e-19,6.3916173589708467e-47,1.1827120206983807e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,7.2459226391625693e-59,9.6608102987119676e-34,0.0,5.4227233389429589e-45,0.0,9.8253812795248074e-21,1.0851637690525652e-94,9.8253811431133471e-21,1.2577843042864659e-63,3.5018594482424136e-59,0.0,0.0,6.6758989494012984e-48,5.6204465854496223e-75,3.8966059597018093e-14,1.8735227729115953e-15,7.2215690406017374e-19,7.5378667176319585e-30,7.221569041890458e-19,5.1137794018713975e-46,4.7312331430445217e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,1.1357400313084297e-57,3.8644813664903954e-33,0.0,4.3384532758419381e-44,0.0,1.9651295921838425e-20,6.9457182627373355e-93,1.965129537617039e-20,2.0125913733250479e-62,5.4887751257347257e-58,0.0,0.0,5.2355903892754893e-47,1.7986689520278982e-73,7.7934233352418034e-14,3.7471471964530856e-15,1.444352989507661e-18,2.9515586762807494e-29,1.4443529900238077e-18,4.0912177376924312e-45,1.8925702885701403e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,1.7456921821938434e-56,1.5458239965910642e-32,0.0,3.4708724641651463e-43,0.0,3.9303126024937391e-20,4.4454742067154306e-91,3.9303123842220836e-20,3.2202553888018443e-61,8.4362092838629563e-57,0.0,0.0,4.0292729149564221e-46,5.7559423228991501e-72,1.5587058086216622e-13,7.4943960435339079e-15,2.8887451596287319e-18,1.1325874647438491e-28,2.8887451616981668e-18,3.2730518786179723e-44,7.570435352208811e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,2.5881671529811922e-55,6.1833588871851904e-32,0.0,2.7767419066220317e-42,0.0,7.8606789505022228e-20,2.8451722188030186e-89,7.8606780774067222e-20,5.1524959717693898e-60,1.2506615005662885e-55,0.0,0.0,2.994858515894622e-45,1.8419338103907226e-70,3.1174327587745583e-13,1.4988893737686922e-14,5.7775294967752604e-18,4.1868630933647329e-28,5.7775295050874354e-18,2.6184725785530393e-43,3.0282050867287001e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,3.6063629780536748e-54,2.4733561353112442e-31,0.0,2.2214110951041795e-41,0.0,1.5721412956073951e-19,1.8209323134745578e-87,1.5721409463674191e-19,8.2440634190290622e-59,1.7424405077792373e-54,0.0,0.0,2.0966696957000424e-44,5.8942398096637534e-69,6.2348866589120821e-13,2.9977889125958604e-14,1.1555098158685861e-17,1.451535945330376e-27,1.155509819215795e-17,2.0947904929618983e-42,1.2112883086761991e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,4.5703885398884983e-53,9.8934497039112405e-31,0.0,1.7771358969231764e-40,0.0,3.1442886205436441e-19,1.1654038794059712e-85,3.1442872235801894e-19,1.3190557310299626e-57,2.2077101264546311e-53,0.0,0.0,1.3394320742817923e-43,1.886164990474903e-67,1.2469794458514048e-12,5.9955879902365148e-14,2.311023543297724e-17,4.5624009246372161e-27,2.3110235568109686e-17,1.6758373660707319e-41,4.845166461007772e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,5.1308349922969739e-52,3.9573849154921016e-30,0.0,1.4217115145044679e-39,0.0,6.2885853657037324e-19,7.4586095134274546e-84,6.2885797778428376e-19,2.110493620284823e-56,2.4775900879839439e-52,0.0,0.0,7.6087113198519042e-43,6.0357411251517485e-66,2.493961005502566e-12,1.1991186145463334e-13,4.6220509783440699e-17,1.2658810599449583e-26,4.6220510329561998e-17,1.3406718809593193e-40,1.9380697723113242e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,5.0960624414379932e-51,1.5829549740939243e-29,0.0,1.1373703121904228e-38,0.0,1.2577187237174135e-18,4.7735200986594839e-82,1.257716488571656e-18,3.3767932999729782e-55,2.4597791304187154e-51,0.0,0.0,3.8332854726479347e-42,1.9314392351208765e-64,4.9879241237279602e-12,2.3982382455699542e-13,9.2441057691890451e-17,3.1018804874764894e-26,9.2441059895993495e-17,1.0725382990794983e-39,7.7522898062233464e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,4.6011070245760225e-50,6.3318219210584466e-29,0.0,9.0989666086634388e-38,0.0,2.5154424504714603e-18,3.055058768163217e-80,2.515433509885771e-18,5.402871916384252e-54,2.2199873343133064e-50,0.0,0.0,1.7542415113597436e-41,6.1806086815840034e-63,9.9758503558710367e-12,4.796477507530297e-13,1.8488215033888137e-16,6.9203034025909606e-26,1.8488215921016842e-16,8.5803095550100639e-39,3.1009215388120291e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,3.9165634513067896e-49,2.5327291804704035e-28,0.0,7.2791744654519348e-37,0.0,5.0309033138185255e-18,1.9552429595323304e-78,5.030867551471485e-18,8.6445966326760085e-53,1.8891281893405685e-49,0.0,0.0,7.5431945366503302e-41,1.9777951565894362e-61,1.9951702802926336e-11,9.5929560311034375e-13,3.697643229532299e-16,1.4611177674322678e-25,3.6976435856908271e-16,6.8642488851572698e-38,1.2403725171303695e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,3.2312311770241497e-48,1.0130917602859068e-27,0.0,5.8233392982743178e-36,0.0,1.0061878679861227e-17,1.2513670188328105e-76,1.0061735630472843e-17,1.3831354128871711e-51,1.5582620130449285e-48,0.0,0.0,3.1317894918753721e-40,6.3289443246484334e-60,3.9903407628113538e-11,1.9185913076859572e-12,7.3952861746340135e-16,3.0003376574158559e-25,7.3952876021122592e-16,5.4913995665044783e-37,4.9615200984533675e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,2.6246150198003971e-47,4.0523672628458019e-27,0.0,4.6586701361914568e-35,0.0,2.0124043969281804e-17,8.008860236736995e-75,2.0123471771795289e-17,2.21301606624145e-50,1.2655826018683948e-47,0.0,0.0,1.2765615837211027e-39,2.025261655171156e-58,7.9806817002794343e-11,3.8371827162811233e-12,1.4790570036096993e-15,6.0788812200546866e-25,1.4790575751931779e-15,4.3931197756253319e-36,1.9846318267327234e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,2.1155944699986037e-46,1.6209469858841033e-26,0.0,3.7269336795147047e-34,0.0,4.0249232776992061e-17,5.1258119723361847e-73,4.0246943987719095e-17,3.5408234522287158e-49,1.0200743966562427e-46,0.0,0.0,5.1548865382880633e-39,6.4808332474919804e-57,1.5961363464938155e-10,7.6743655312472072e-12,2.9581129644065886e-15,1.2235974430556229e-24,2.9581152519477837e-15,3.5144957719814245e-35,7.9387171323681911e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,6.290194322416332e-46,3.4445124482770964e-26,0.0,1.1064330164195417e-33,0.0,6.0375279813101614e-17,2.9102806603638184e-72,6.0370416136921813e-17,1.3395650143905348e-48,3.0347688097556653e-46,0.0,0.0,1.0984774823198035e-38,3.0232936762622585e-56,2.3942045119319436e-10,1.1511548343989046e-11,4.4371681137082385e-15,1.8393068889424758e-24,4.4371729754930914e-15,1.0049261216596362e-34,1.6870052578937766e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,2.9520495884609954e-45,9.5230644390744776e-26,0.0,5.1827583622471516e-33,0.0,1.0063080679513425e-16,7.8242090441778925e-71,1.0061736016844291e-16,1.0571969304189165e-47,1.424654716910465e-45,0.0,0.0,3.0450832968411924e-38,4.0514047252882193e-55,3.9903407986972246e-10,1.9185913960575749e-11,7.3952751663343722e-15,3.0707261373437441e-24,7.3952886097465182e-15,4.6182667981949732e-34,4.6642719786581306e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,6.8144273867428541e-45,1.69577570209185e-25,0.0,1.1959731194785478e-32,0.0,1.3686355403055643e-16,3.3975051104390918e-70,1.3683960958123441e-16,2.9668377197331954e-47,3.2898915451172174e-45,0.0,0.0,5.4275878864365286e-38,1.3446322551521647e-54,5.426863421155064e-10,2.6092843008317185e-11,1.0057568891742306e-14,4.1790038649831963e-24,1.0057592831756529e-14,1.0395671854326385e-33,8.3059208979701014e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,1.3123103675796987e-44,2.6471299213147621e-25,0.0,2.3027721782100271e-32,0.0,1.7309923637519406e-16,1.028774247241387e-69,1.7306185876584157e-16,6.7927485411245237e-47,6.3373886195646943e-45,0.0,0.0,8.4775291404440475e-38,3.6130411428029883e-54,6.8633860058983127e-10,3.2999772048451768e-11,1.2719859841867207e-14,5.28728195928809e-24,1.2719897213789515e-14,1.9648495610275102e-33,1.2966028963437592e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,2.2313694490396294e-44,3.794853547062212e-25,0.0,3.915275949045343e-32,0.0,2.0933769123889704e-16,2.6708890339749995e-69,2.0928410773490441e-16,1.3246266616373469e-46,1.0778432371901076e-44,0.0,0.0,1.2157937149604769e-37,7.9929057028436128e-54,8.2999085550161321e-10,3.990670108140087e-11,1.538214817044581e-14,6.3955604551931326e-24,1.5382201746981158e-14,3.2841713460479491e-33,1.8588250604250434e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,4.932862087238405e-44,6.5381177255323643e-25,0.0,8.6567036979502623e-32,0.0,2.8182092363738522e-16,1.1814872165680042e-68,2.8172860518148529e-16,3.5168275437232349e-46,2.3839917615403197e-44,0.0,0.0,2.0956527220167527e-37,2.5148175727413214e-53,1.1172953572008639e-09,5.3720559130912702e-11,2.0706718849222555e-14,8.6121186265486123e-24,2.0706811158078989e-14,7.0113306084122657e-33,3.2026981217530842e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,9.2399316110070177e-44,1.0007243424970147e-24,0.0,1.6218197794604099e-31,0.0,3.5431440437227106e-16,3.5553648849515189e-68,3.5417310183132672e-16,7.6284692326853459e-46,4.4674282211096574e-44,0.0,0.0,3.2085596873972952e-37,6.2204360594142438e-53,1.4045998457315068e-09,6.7534417153864068e-11,2.6031279837719697e-14,1.0828678310700616e-23,2.6031421127920757e-14,1.2749342403375657e-32,4.9022673545905127e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,1.5635402608446907e-43,1.42514643569774e-24,0.0,2.7447728286047413e-31,0.0,4.2681882854627471e-16,9.2039986203535895e-68,4.2661759763038772e-16,1.4742917429909082e-45,7.5619577481153259e-44,0.0,0.0,4.57032315819999e-37,1.3529700986299746e-52,1.6919043202003456e-09,8.1348275148453421e-11,3.1355830478686235e-14,1.3045239546079385e-23,3.1356031694404777e-14,2.1089899081794484e-32,6.9817079624914533e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,3.7176276436876086e-43,2.5108868996226128e-24,0.0,6.5273897522630341e-31,0.0,5.7186112374569122e-16,5.6963039548512399e-67,5.7150658662822776e-16,4.6391397782860382e-45,1.7987382920265243e-43,0.0,0.0,8.0544516633976358e-37,5.6684949954864575e-52,2.2665132261602449e-09,1.0897599105094793e-10,4.200490013507231e-14,1.7478366612450373e-23,4.2005254650919846e-14,4.8647700901266484e-32,1.2301924154150538e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,7.2597857533856412e-43,3.9115045014535129e-24,0.0,1.2747705606418093e-30,0.0,7.1694787560933049e-16,2.0615375748087997e-66,7.1639557216983358e-16,1.1144096197070603e-44,3.5133301693150805e-43,0.0,0.0,1.2549562881812709e-36,1.6591720149065895e-51,2.8411220749950833e-09,1.3660370683822384e-10,5.2653927755629655e-14,2.1911499835000595e-23,5.2654480031251277e-14,9.3453045615994489e-32,1.9166061012479379e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,2.0300421120515485e-42,7.658000220867343e-24,0.0,3.5647904679738497e-30,0.0,1.0072548371235063e-15,1.8071933881340843e-65,1.0061735328774476e-15,4.4848350436176479e-44,9.8263230033005001e-43,0.0,0.0,2.4574820439824279e-36,9.8011977119033317e-51,3.9903396011756234e-09,1.9185913806689004e-10,7.3951856806293681e-14,3.0777784739248346e-23,7.3952938068199125e-14,2.5704640531355098e-31,3.7531573876424903e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,8.1696943512272159e-42,1.8932178743412638e-23,0.0,1.4345904617022346e-29,0.0,1.5884026051768727e-15,3.5060794523601892e-64,1.5857294127887611e-15,3.0345161664255759e-43,3.9550361611750006e-42,0.0,0.0,6.076637280981177e-36,1.1588830339776695e-49,6.2887739675550242e-09,3.0236999914062894e-10,1.1654721013301228e-13,4.8510428384267402e-23,1.1654988324830839e-13,1.0228360164239527e-30,9.2827637950207131e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,4.3863225740092443e-41,5.6605917314077866e-23,0.0,7.7018138765938287e-29,0.0,2.7528335574469396e-15,1.1760355276930579e-62,2.7448410065893217e-15,3.0250725821558574e-42,2.1235734035074849e-41,0.0,0.0,1.817191450372288e-35,2.2064069060681175e-48,1.0885639956281688e-08,5.2339171575352005e-10,2.0173589765645878e-13,8.3976011020843994e-23,2.0174389003790942e-13,5.462181228304136e-30,2.7780727664325689e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445972,0.11866994595022717,0.022821567210336725,0.0,2.8298223837788964e-40,1.9245552427289036e-22,0.0,4.9682740679094951e-28,0.0,5.0902367865259018e-15,5.3839547865967459e-61,5.0630635300998927e-15,3.7844961032272656e-41,1.3700059321572077e-40,0.0,0.0,6.1793309590978022e-35,5.4300893133821369e-47,2.0079360957572348e-08,9.6543512684088262e-10,3.7210519652529119e-13,1.5490835768395737e-22,3.7213236933652973e-13,3.5170102646586016e-29,9.4631040914442762e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229341,0.11866992756248367,0.022821566768293361,0.0,2.0248102770199774e-39,7.0616662728391442e-22,0.0,3.5543384109097825e-27,0.0,9.7992056158635693e-15,2.9136498040993702e-59,9.6995059207565299e-15,5.3426649944672667e-40,9.8021971252977035e-40,0.0,0.0,2.2678278437050066e-34,1.5228175882195282e-45,3.8466759055495013e-08,1.8495218604618836e-09,7.1281149248076559e-13,2.9677777660047292e-22,7.1291119081531134e-13,2.514920846272054e-28,3.4854341948268094e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813688,0.11866989078717224,0.022821565884206804,0.0,1.530437347798036e-38,2.7016590584019549e-21,0.0,2.6857258743617699e-26,0.0,1.9353768743175844e-14,1.7250240234712461e-57,1.8972380076640488e-14,8.0241282122961851e-39,7.4080027655188784e-39,0.0,0.0,8.6793366772057315e-34,4.5603100260595162e-44,7.5241379633419752e-08,3.617694973490192e-09,1.3940949012706698e-12,5.8053551703849738e-22,1.3944762852969648e-12,1.9004408647158654e-27,1.3435637301404408e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421516,0.11866985401209497,0.022821565000120482,0.0,4.7836333068257885e-38,5.9879410506399687e-21,0.0,8.3927955852389627e-26,0.0,2.9090467766077665e-14,1.1899119801711159e-56,2.824524006532652e-14,3.3484796813854296e-38,2.3152676887336577e-38,0.0,0.0,1.924222143219915e-33,2.4268910510977074e-43,1.1201576605511023e-07,5.3858676142352682e-09,2.0752060972816197e-12,8.6431846141419514e-22,2.0760513151387819e-12,5.9396720240523206e-27,2.9964626686381909e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725052825,0.11866981723725184,0.022821564116034396,0.0,1.0827173079868535e-37,1.0565053389944451e-20,0.0,1.8991873214302108e-25,0.0,3.9009258813150296e-14,5.1507116451307256e-56,3.7518085886873192e-14,9.3936435022070075e-38,5.2398189184115493e-38,0.0,0.0,3.3959858531178487e-33,8.2005869570803556e-43,1.4878991832197172e-07,7.1540397826995135e-09,2.7561451243654314e-12,1.1481266102848559e-21,2.7576362803326188e-12,1.3442948315223429e-26,5.3188102474147901e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870707604,0.11866978046264286,0.022821563231948547,0.0,2.0555571367572146e-37,1.6433038186560201e-20,0.0,3.6048371236362765e-25,0.0,4.9110096531026988e-14,1.7077784178218946e-55,4.6790917541341717e-14,2.1272081358373387e-37,9.9469095049081037e-38,0.0,0.0,5.2835738569777428e-33,2.171211145396395e-42,1.8556383643546765e-07,8.9222114788854357e-09,3.4369120278547668e-12,1.4319599642077819e-21,3.4392311808696138e-12,2.552034652879565e-26,8.3225611052015991e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162087606,0.11866970691412732,0.022821561463777559,0.0,5.4384607521667733e-37,3.2041781221434423e-20,0.0,9.5331577967171907e-25,0.0,6.9857743859853099e-14,1.1624435247103133e-54,6.5336538349272136e-14,7.4504251217349126e-37,2.6311660757658718e-37,0.0,0.0,1.030751708616634e-32,9.874657581783911e-42,2.5911097020780436e-07,1.2458553454431615e-08,4.7979296320919422e-12,1.9997022894395103e-21,4.8024507879395427e-12,6.751353288116412e-26,1.6418560536520547e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453561522,0.11866963336654833,0.022821559695607514,0.0,1.13447917322405e-36,5.2814507760576468e-20,0.0,1.9877739860365585e-24,0.0,9.1333046161157689e-14,4.6250349774254249e-54,8.3882102489610615e-14,1.9233778391934493e-36,5.4876259248776942e-37,0.0,0.0,1.6998851652074359e-32,3.0809964503728024e-41,3.3265716738389085e-07,1.5994893540893963e-08,6.1582592734172113e-12,2.5675454415678097e-21,6.1657101362760615e-12,1.4082239293413261e-25,2.7380218637720967e-20
